config_id,model_valid,window_start,window_end,W,representation,grouping_method,total_nnz,regular_slots,anchor_slots,anchor_true_nnz,anchor_holes,sparse_additions,support_metadata_bits,value_bytes,total_transfer_bytes,byte_ratio_to_dense,byte_ratio_to_independent,byte_ratio_to_phase0,byte_ratio_to_delta_v1,metadata_ratio_to_full_bitmap,analytical_proxy_speedup_rho1_10,analytical_proxy_speedup_rho1_25,analytical_proxy_speedup_rho1_50,replay_amplification,independently_decodable,exact_decode_pass
pubmed_deepres28_w128,False,16,19,4,R0_INDEPENDENT,window_cost_cluster,4213753,0,0,0,0,4213753,10173972,16855012,24471488,0.6060236724653852,1.0,1.2714796858269655,1.3877256972798373,1.0078125,0.9814861162467718,0.9814861162467718,0.9814861162467718,1.0,True,True
pubmed_deepres28_w128,False,16,19,4,R1_DELTA_V1,window_cost_cluster,4213753,3538476,3538476,3462046,76430,751707,1890856,16855012,17634240,0.43670278186336664,0.7206035039634696,0.9162327168252828,1.0,0.18730426155094587,1.9175654719868742,1.8695988196522815,1.794773661153576,1.0,False,True
pubmed_deepres28_w128,False,16,19,4,R2_CHAIN_GAP,window_cost_cluster,4213753,0,0,0,0,4213753,3901943,16855012,17518592,0.4338388192929959,0.7158776777284651,0.9102239247687264,0.9934418494928049,0.38651835582872646,1.7945769127434628,1.5816918385087684,1.3205950390948349,1.3684115836648563,False,True
pubmed_deepres28_w128,False,16,19,4,R3_MOSAIC_ANCHOR,window_cost_cluster,4213753,3973784,3973784,3973784,0,239969,4274634,16855012,17558336,0.4348230587817619,0.7175017718579271,0.9122889274622081,0.9956956466510607,0.4234363509281331,1.9578171605206118,1.9415813100094925,1.915111806431476,1.0,True,True
pubmed_deepres28_w128,False,20,23,4,R0_INDEPENDENT,window_cost_cluster,4056025,0,0,0,0,4056025,10173972,16224100,23909056,0.5920953365116397,1.0,1.2898446644178283,1.4071514128805285,1.0078125,0.9807799982082014,0.9807799982082014,0.9807799982082014,1.0,True,True
pubmed_deepres28_w128,False,20,23,4,R1_DELTA_V1,window_cost_cluster,4056025,3403592,3403592,3330723,72869,725302,1860200,16224100,16991104,0.42077585332454226,0.7106555775351399,0.9166353049224704,1.0,0.18426754196885936,1.9175201020439663,1.869443713717385,1.794458757897992,1.0,False,True
pubmed_deepres28_w128,False,20,23,4,R2_CHAIN_GAP,window_cost_cluster,4056025,0,0,0,0,4056025,3943177,16224100,16887488,0.41820985697621343,0.7063218221580978,0.9110454336725006,0.9939017499981166,0.3906029100839377,1.793415583363299,1.580789627028413,1.3199660475323158,1.3597921168641427,False,True
pubmed_deepres28_w128,False,20,23,4,R3_MOSAIC_ANCHOR,window_cost_cluster,4056025,3815840,3815840,3815840,0,240185,4183851,16224100,16916032,0.4189167342902064,0.7075156794145281,0.9125853240847838,0.9955816879232803,0.4144435758165542,1.9568721261180873,1.940011516355862,1.9125470161963112,1.0,True,True
pubmed_deepres28_w128,False,24,27,4,R0_INDEPENDENT,window_cost_cluster,3922633,0,0,0,0,3922633,10173972,15690532,23526464,0.5826206446213927,1.0,1.324215865330927,1.4367888871951815,1.0078125,0.9801393887111011,0.9801393887111011,0.9801393887111011,1.0,True,True
pubmed_deepres28_w128,False,24,27,4,R1_DELTA_V1,window_cost_cluster,3922633,3381920,3381920,3320040,61880,602593,1536720,15690532,16374336,0.4055019145914693,0.6959964744383176,0.9216495736656112,1.0,0.15222428614900846,1.9281597208286516,1.886256120732648,1.8203227210222048,1.0,False,True
pubmed_deepres28_w128,False,24,27,4,R2_CHAIN_GAP,window_cost_cluster,3922633,0,0,0,0,3922633,3630815,15690532,16315456,0.4040437820155196,0.6934937608983653,0.9183354406896278,0.9964041289979636,0.3596609802137749,1.7945866989652342,1.5816994406225817,1.3206003385301839,1.316791959931861,False,True
pubmed_deepres28_w128,False,24,27,4,R3_MOSAIC_ANCHOR,window_cost_cluster,3922633,3737996,3737996,3737996,0,184637,3698381,15690532,16324672,0.40427201146219,0.693885489974184,0.9188541745467382,0.9969669609808911,0.36635392760688745,1.9618635165950145,1.9483694631443145,1.9262872079100566,1.0,True,True
