config_id,trace_state,window_start,window_end,W,tile_size,cohort_size,grouping_method,num_cohorts,regular_feature_planes,delta_feature_planes,absent_feature_planes,regular_slots,regular_true_nnz,regular_holes,delta_active_nnz,initial_mask_bits,transition_dense_bits,transition_sparse_bytes,flip_count,total_nnz,dense_bytes,independent_bitmap_bytes,phase0_mosaic_bytes,mosaic_delta_bytes,selected_bytes,selected_representation,byte_ratio_to_best_baseline,proxy_cycles_rho1_10,proxy_cycles_rho1_25,proxy_cycles_rho1_50,proxy_cycles_rho1_75,proxy_speedup_rho1_10,proxy_speedup_rho1_25,proxy_speedup_rho1_50,proxy_speedup_rho1_75,rho_delta_max_for_1x,rho_delta_max_for_1_15x,rho_delta_max_for_1_25x,grouping_objective,cluster_iterations,exact_decode_pass
pubmed_gcnii16,trained,11,11,1,256,16,window_cost_cluster,1233,50915,15778,12219,814101,804986,9115,63489,252424,0,0,0,868475,5047552,4262464,3925312,3845120,3845120,mosaic_delta,0.9020885572288705,905708.6680000001,915232.018,931104.268,942340.888,1.393260376746223,1.3787629531990433,1.3552596023542232,1.3390992750810151,6.729970861094047,4.137488904274414,2.754831860637276,913970.13,6,True
pubmed_gcnii16,trained,12,12,1,256,16,window_cost_cluster,1233,52163,14965,11784,834047,824800,9247,61202,239424,0,0,0,886002,5047552,4345408,3993856,3915392,3915392,mosaic_delta,0.9010412831200201,922732.968,931913.268,947213.768,957712.888,1.367554908908381,1.3540830926338951,1.3322103654219688,1.3176057415654199,6.662186203065259,3.9728282252782305,2.538503970458482,930651.38,7,True
pubmed_gcnii16,trained,13,13,1,256,16,window_cost_cluster,1233,52522,14987,11403,839791,830736,9055,62142,239760,0,0,0,892878,5047552,4357120,4021824,3943808,3943808,mosaic_delta,0.9051410105757932,929520.968,938842.268,954377.768,965336.888,1.3575680844673532,1.3440894631727425,1.3222101795648702,1.3071996063616704,6.468815294004055,3.8201382807678907,2.4075105403752697,937580.38,7,True
pubmed_gcnii16,trained,14,14,1,256,16,window_cost_cluster,1233,53006,14929,10977,847524,837946,9578,63841,238840,0,0,0,901787,5047552,4383616,4063360,3988224,3988224,mosaic_delta,0.9098023184512513,939094.868,948671.018,964631.268,976467.888,1.3437279267508466,1.3301639620659307,1.3081558123409285,1.292298513353672,6.175970301217086,3.5977825072207246,2.2227490170893316,947409.13,7,True
pubmed_gcnii16,trained,15,15,1,256,16,window_cost_cluster,1233,53242,14243,11427,851289,841899,9390,61610,227848,0,0,0,903509,5047552,4383552,4066496,3991552,3991552,mosaic_delta,0.9105748032645672,940061.768,949303.268,964705.768,975770.888,1.3423458361514815,1.3292780532174466,1.3080547891986896,1.2932216112600399,6.3440857003733155,3.6725374621567646,2.2477117351079374,948041.38,6,True
pubmed_gcnii16,trained,16,16,1,256,16,window_cost_cluster,1233,53983,14064,10865,863123,854308,8815,59435,224976,0,0,0,913743,5047552,4413632,4104256,4029568,4029568,mosaic_delta,0.9129823238548207,949414.268,958329.518,973188.268,983254.888,1.3291226417507347,1.3167579379517766,1.2966535268589983,1.2833783135995964,6.378634138134096,3.609321663051708,2.1323550096744346,957067.63,7,True
pubmed_gcnii16,trained,4,4,1,64,32,window_cost_cluster,617,19849,15938,3701,633926,613034,20892,170088,509968,0,0,0,783122,5047552,3968128,3724032,3423232,3423232,mosaic_delta,0.8626818489726138,846856.5680000001,872369.768,914891.768,952983.888,1.490084682203232,1.4465058812079328,1.3792757177808599,1.3241441076703702,3.5475172851700294,2.579817700504905,2.0637112553501717,871107.88,5,True
pubmed_gcnii16,trained,5,5,1,64,32,window_cost_cluster,617,20473,15620,3395,653948,632380,21568,167826,499768,0,0,0,800206,5047552,4040000,3791552,3495552,3495552,mosaic_delta,0.8652356435643564,864151.368,889325.268,931281.768,969191.888,1.4602626886080448,1.4189274109323968,1.3550012932283668,1.3020001669679677,3.4774535530847426,2.4967110760161018,1.9736484215794932,888063.38,7,True
pubmed_gcnii16,trained,6,6,1,64,32,window_cost_cluster,617,20391,15412,3685,651297,630081,21216,163874,493184,0,0,0,793955,5047552,3996864,3756416,3466496,3466496,mosaic_delta,0.8673039663095867,856998.1680000001,881579.268,922547.768,959340.888,1.4724512223227995,1.4313948226831485,1.3678294433855267,1.3153697666642141,3.5784390446318515,2.574044894513335,2.0383680144501266,880317.38,5,True
pubmed_gcnii16,trained,7,7,1,64,32,window_cost_cluster,617,20711,15202,3575,661510,640036,21474,163043,486416,0,0,0,803079,5047552,3995648,3794496,3504000,3504000,mosaic_delta,0.876954126089185,866139.0680000001,890595.518,931356.268,969011.888,1.456911536058318,1.4169036049426873,1.3548929054933896,1.3022420216169732,3.535006838686727,2.525493477447534,1.9870863514532977,889333.63,5,True
pubmed_gcnii16,trained,8,8,1,64,32,window_cost_cluster,617,21130,14925,3433,674945,653540,21405,162809,477576,0,0,0,816349,5047552,4039168,3846848,3557376,3557376,mosaic_delta,0.8807199898592978,879109.6680000001,903531.018,944233.268,981028.888,1.4354159053566453,1.3966183505168828,1.3364155265073756,1.2862903584547654,3.458839007671566,2.4478747062108255,1.9086937454317636,902269.13,5,True
pubmed_gcnii16,trained,9,9,1,64,32,window_cost_cluster,617,21814,14987,2687,696779,675415,21364,164664,479512,0,0,0,840079,5047552,4156224,3945600,3654720,3654720,mosaic_delta,0.879336628632143,903030.1680000001,927729.768,968895.768,1006136.888,1.397392960630303,1.3601891881947243,1.3023980924230851,1.25419116926364,3.2869972793081668,2.2874218593224884,1.7543149686634603,926467.88,6,True
pubmed_gcnii16,trained,10,10,1,64,32,window_cost_cluster,617,22480,14248,2760,718037,696226,21811,160679,455888,0,0,0,856905,5047552,4212224,4008000,3719872,3719872,mosaic_delta,0.8831135286252583,919350.6680000001,943452.518,983622.268,1018962.888,1.3725861566459425,1.3375214713243258,1.282898975605542,1.2384042783705387,3.239664921987316,2.215299031257839,1.6689705562021173,942190.63,6,True
pubmed_gcnii16,trained,11,11,1,64,32,window_cost_cluster,617,22949,13751,2788,733045,710760,22285,157715,439960,0,0,0,868475,5047552,4262464,4052352,3766976,3766976,mosaic_delta,0.8837554991666792,930725.268,954382.518,993811.268,1028136.888,1.3558114766902407,1.3222035988718728,1.2697461184350347,1.2273540758319723,3.2077552547316364,2.164138053092466,1.607542212218242,953120.63,5,True
pubmed_gcnii16,trained,12,12,1,64,32,window_cost_cluster,617,23581,13236,2671,753215,730471,22744,155531,423504,0,0,0,886002,5047552,4345408,4120896,3836672,3836672,mosaic_delta,0.8829256079060931,948106.868,971436.518,1010319.268,1043872.888,1.3309554466807216,1.2989917268067948,1.2489992420890859,1.2088521643834473,3.12559631198925,2.067324411490174,1.5029127312240005,970174.63,5,True
pubmed_gcnii16,trained,13,13,1,64,32,window_cost_cluster,617,23768,13009,2711,759199,736896,22303,155982,416192,0,0,0,892878,5047552,4357120,4145984,3862464,3862464,mosaic_delta,0.8864717978848413,954415.968,977813.268,1016808.768,1050030.888,1.322157258793893,1.2905204309418308,1.2410278507747878,1.2017627428118096,3.0792919695862344,2.0240799133456315,1.4613001500173097,976551.38,6,True
pubmed_gcnii16,trained,14,14,1,64,32,window_cost_cluster,617,24090,12893,2505,769476,747061,22415,154726,412504,0,0,0,901787,5047552,4383616,4181056,3898944,3898944,mosaic_delta,0.8894355709989196,963224.368,986433.268,1025114.768,1057873.888,1.3100665243967333,1.2792431489648421,1.230972413422494,1.1928529613163115,3.038429998836653,1.9746521789710731,1.4073040083760973,985171.38,4,True
pubmed_gcnii16,trained,15,15,1,64,32,window_cost_cluster,617,24287,12556,2645,775753,753072,22681,150437,401672,0,0,0,903509,5047552,4383552,4181504,3905472,3905472,mosaic_delta,0.8909377600630721,964530.468,987096.018,1024705.268,1056594.888,1.3082925235286607,1.278384247316455,1.2314643433647303,1.1942969006679502,3.0850131284192055,1.990906712068695,1.4073832900150895,985834.13,6,True
pubmed_gcnii16,trained,16,16,1,64,32,window_cost_cluster,617,24694,12249,2545,788723,766200,22523,147543,391824,0,0,0,913743,5047552,4413632,4217536,3945984,3945984,mosaic_delta,0.894044632629091,974086.0680000001,996217.518,1033103.268,1064100.888,1.2954584214420772,1.2666791912406423,1.2214538847049703,1.1858725185087902,3.0591835600469017,1.9436166612003163,1.3486476484821375,994955.63,6,True
pubmed_gcnii16,trained,4,4,1,128,32,window_cost_cluster,617,21299,13324,4865,680326,664855,15471,118267,426320,0,0,0,783122,5047552,3968128,3609024,3389632,3389632,mosaic_delta,0.8542143801812845,834293.468,852033.518,881600.268,905397.888,1.5125229291619002,1.4810309375645947,1.431360726401231,1.393738616717427,4.7261714594941955,3.3344553683062754,2.5922067863393847,850771.63,3,True
pubmed_gcnii16,trained,5,5,1,128,32,window_cost_cluster,617,21907,12381,5200,699836,682618,17218,117588,396120,0,0,0,800206,5047552,4040000,3680704,3461824,3461824,mosaic_delta,0.8568871287128713,852348.5680000001,869986.768,899383.768,920897.888,1.4804835103565281,1.4504680374633008,1.4030584550198375,1.3702800456417161,4.593564989624792,3.193812574782106,2.4472779535326734,868724.88,1,True
pubmed_gcnii16,trained,6,6,1,128,32,window_cost_cluster,617,21759,12666,5063,695073,678212,16861,115743,405312,0,0,0,793955,5047552,3996864,3649792,3437120,3437120,mosaic_delta,0.8599542040960113,845771.0680000001,863132.518,892068.268,913742.888,1.4919971227958815,1.4619863968559228,1.4145643839894997,1.381009928035686,4.706082614067373,3.284017461474804,2.5255827134254343,861870.63,1,True
pubmed_gcnii16,trained,7,7,1,128,32,window_cost_cluster,617,21948,13153,4387,701094,684955,16139,118124,420848,0,0,0,803079,5047552,3995648,3689920,3474368,3474368,mosaic_delta,0.8695380574064582,854775.1680000001,872493.768,902024.768,926335.888,1.4762806024800195,1.4463003018263392,1.3989504997716427,1.3622358977416622,4.557169753818021,3.163768861903409,2.4206217195489486,871231.88,5,True
pubmed_gcnii16,trained,8,8,1,128,32,window_cost_cluster,617,22379,12948,4161,714913,698742,16171,117607,414312,0,0,0,816349,5047552,4039168,3742464,3528064,3528064,mosaic_delta,0.8734630498161998,867872.468,885513.518,914915.268,938840.888,1.4540016494681567,1.4250352754072806,1.3792402904790086,1.3440914388466643,4.461002491348304,3.061476213520269,2.31506219867865,884251.63,3,True
pubmed_gcnii16,trained,9,9,1,128,32,window_cost_cluster,617,23182,12650,3656,740555,722538,18017,117541,404728,0,0,0,840079,5047552,4156224,3845376,3630592,3630592,mosaic_delta,0.873531359233766,893217.868,910849.018,940234.268,963316.888,1.412743794328127,1.3853975522428459,1.342099562786835,1.3099407014652067,4.24725942437107,2.8469473038639985,2.1001141729268937,909587.13,1,True
pubmed_gcnii16,trained,10,10,1,128,32,window_cost_cluster,617,23658,12465,3365,755733,739053,16680,117852,398832,0,0,0,856905,5047552,4212224,3909696,3691648,3691648,mosaic_delta,0.8764130302661967,908598.968,926276.768,955739.768,980690.888,1.388828343903644,1.362322843014454,1.3203259320689897,1.286733684834645,4.108442113837695,2.7118252812296633,1.9669629705053797,925014.88,7,True
pubmed_gcnii16,trained,11,11,1,128,32,window_cost_cluster,617,24123,11575,3790,770613,752616,17997,115859,370328,0,0,0,868475,5047552,4262464,3955456,3740800,3740800,mosaic_delta,0.87761445023348,920619.6680000001,937998.518,966963.268,987492.888,1.3706941572749454,1.345298500780787,1.3050009672135756,1.2778704690782543,4.056440328330125,2.635798971538493,1.8781235812496226,936736.63,1,True
pubmed_gcnii16,trained,12,12,1,128,32,window_cost_cluster,617,24701,11159,3628,789055,770793,18262,115209,357040,0,0,0,886002,5047552,4345408,4028096,3810176,3810176,mosaic_delta,0.8768281367365274,938034.6680000001,955316.018,984118.268,1004792.888,1.3452466556385312,1.3209115896976407,1.2822523887952053,1.2558687616825568,3.921960263521079,2.493303761368281,1.7313536268867886,954054.13,1,True
pubmed_gcnii16,trained,13,13,1,128,32,window_cost_cluster,617,24944,10746,3798,796831,778074,18757,114804,343776,0,0,0,892878,5047552,4357120,4056064,3839616,3839616,mosaic_delta,0.8812279670975323,945054.1680000001,962274.768,990975.768,1012040.888,1.3352546792852196,1.3113593351540522,1.2733792699560742,1.2468745235123346,3.870772098533152,2.43707565105291,1.6724375457301142,961012.88,1,True
pubmed_gcnii16,trained,14,14,1,128,32,window_cost_cluster,617,25146,11162,3180,803268,786015,17253,115772,357112,0,0,0,901787,5047552,4383616,4089728,3873920,3873920,mosaic_delta,0.8837270417846819,952868.968,970234.768,999177.768,1021903.888,1.3243038050117295,1.300600681009609,1.2629264185149482,1.23484019859214,3.780103306498981,2.3583943703441097,1.600149604394845,968972.88,4,True
pubmed_gcnii16,trained,15,15,1,128,32,window_cost_cluster,617,25357,10568,3563,809993,791735,18258,111774,338056,0,0,0,903509,5047552,4383552,4092928,3882880,3882880,mosaic_delta,0.8857839487246872,954750.1680000001,971516.268,999459.768,1020488.888,1.3216944519039875,1.2988850949431554,1.262570080759869,1.2365524160415944,3.8591364718091863,2.3865749909950282,1.6012088678941436,970254.38,1,True
pubmed_gcnii16,trained,16,16,1,128,32,window_cost_cluster,617,25568,11102,2818,816691,800219,16472,113524,355120,0,0,0,913743,5047552,4413632,4131904,3917760,3917760,mosaic_delta,0.8876498992213215,963773.1680000001,980801.768,1009182.768,1032276.888,1.3093205350576849,1.2865882191191156,1.2504058135086984,1.2224317086521848,3.7371227229484516,2.2872611345924936,1.5140016208026499,979539.88,6,True
pubmed_gcnii16,trained,4,4,1,256,32,window_cost_cluster,617,21708,12179,5601,693414,684143,9271,98979,389680,0,0,0,783122,5047552,3968128,3547904,3359488,3359488,mosaic_delta,0.8466178510370633,825305.6680000001,840152.518,864897.268,884125.888,1.5289947093880856,1.5019749068942265,1.459003336798608,1.427271859276221,5.523607229816426,3.8606879544497144,2.973797674254135,838890.63,7,True
pubmed_gcnii16,trained,5,5,1,256,32,window_cost_cluster,617,22285,12059,5144,711932,702693,9239,97513,385816,0,0,0,800206,5047552,4040000,3615040,3430080,3430080,mosaic_delta,0.849029702970297,842121.0680000001,856748.018,881126.268,900429.888,1.4984638764553506,1.4728811429826967,1.4321307238567083,1.4014283808402415,5.417668618543169,3.7297491928612416,2.8295254991642143,855486.13,7,True
pubmed_gcnii16,trained,6,6,1,256,32,window_cost_cluster,617,21840,12615,5033,697665,688178,9487,105777,403680,0,0,0,793955,5047552,3996864,3603840,3407552,3407552,mosaic_delta,0.8525564042209092,837362.468,853229.018,879673.268,901402.888,1.506979412409012,1.4789557942578084,1.4344962452581882,1.399915639054398,5.125330837516662,3.5692828596337414,2.7393906047628502,851967.13,6,True
pubmed_gcnii16,trained,7,7,1,256,32,window_cost_cluster,617,22244,12344,4900,710566,700642,9924,102437,394960,0,0,0,803079,5047552,3995648,3636352,3446976,3446976,mosaic_delta,0.8626825986673501,846385.468,861751.018,887360.268,907253.888,1.490914066591701,1.4643301529584034,1.4220695308390796,1.3908873984346044,5.168494977400744,3.561711423054934,2.704760194070502,860489.13,7,True
pubmed_gcnii16,trained,8,8,1,256,32,window_cost_cluster,617,22670,12185,4633,724225,714338,9887,102011,389896,0,0,0,816349,5047552,4039168,3689024,3498304,3498304,mosaic_delta,0.8660951958423121,859456.868,874758.518,900261.268,920256.888,1.4682388924722631,1.4425558300193653,1.4016908700330757,1.371234506858698,5.057347933066042,3.443854418087052,2.583324543431591,873496.63,6,True
pubmed_gcnii16,trained,9,9,1,256,32,window_cost_cluster,617,23401,12136,3951,747563,736520,11043,103559,388280,0,0,0,840079,5047552,4156224,3793280,3599744,3599744,mosaic_delta,0.8661092376156819,884459.6680000001,899993.518,925883.268,945648.888,1.4267332312093624,1.4021078760702808,1.3629018296505169,1.3344149356203758,4.756758176498421,3.1673831636408063,2.319716490116745,898731.63,6,True
pubmed_gcnii16,trained,10,10,1,256,32,window_cost_cluster,617,24052,11599,3837,768341,757327,11014,99578,371120,0,0,0,856905,5047552,4212224,3853440,3664128,3664128,mosaic_delta,0.8698796645192658,900456.5680000001,915393.268,940287.768,958948.888,1.4013868573392425,1.3785200788695333,1.3420232007101893,1.3159074647156794,4.742303721705597,3.0893875458783895,2.2078322521038785,914131.38,7,True
pubmed_gcnii16,trained,11,11,1,256,32,window_cost_cluster,617,24361,11396,3731,778229,767617,10612,100858,364600,0,0,0,868475,5047552,4262464,3901696,3707328,3707328,mosaic_delta,0.8697617152895603,911599.5680000001,926728.268,951942.768,971432.888,1.3842569087307859,1.361659122283297,1.3255922965318436,1.298996580811664,4.585596779630768,2.953657945264414,2.083290566935692,925466.38,4,True
pubmed_gcnii16,trained,12,12,1,256,32,window_cost_cluster,617,24888,11204,3396,795039,784469,10570,101533,358480,0,0,0,886002,5047552,4345408,3973824,3779968,3779968,mosaic_delta,0.8698764304755733,929009.0680000001,944239.018,969622.268,989576.888,1.358316127867979,1.3364073883250607,1.3014222565276317,1.2751793370501596,4.390957816670442,2.7698682501598326,1.9052871480208406,942977.13,7,True
pubmed_gcnii16,trained,13,13,1,256,32,window_cost_cluster,617,25210,10807,3471,805343,794529,10814,98349,345728,0,0,0,892878,5047552,4357120,3995968,3809088,3809088,mosaic_delta,0.8742215041128084,935511.6680000001,950264.018,974851.268,994008.888,1.3488746780654797,1.3279341068347175,1.2944415639822504,1.269493678813061,4.431383338925663,2.7578118033073875,1.8652403176443078,949002.13,7,True
pubmed_gcnii16,trained,14,14,1,256,32,window_cost_cluster,617,25527,10482,3479,815460,804404,11056,97383,335352,0,0,0,901787,5047552,4383616,4030784,3845248,3845248,mosaic_delta,0.8771863228895962,944323.0680000001,958930.518,983276.268,1002069.888,1.3362884406420112,1.3159326732367067,1.2833504082903382,1.259281428482561,4.373947403550928,2.6837747147189783,1.782349280675272,957668.63,7,True
pubmed_gcnii16,trained,15,15,1,256,32,window_cost_cluster,617,25611,10448,3429,818121,807029,11092,96480,334216,0,0,0,903509,5047552,4383552,4037184,3851264,3851264,mosaic_delta,0.8785715328573723,945964.768,960436.768,984556.768,1002734.888,1.3339693429258879,1.3138689001127453,1.281681301692093,1.2584462903418994,4.387573797678275,2.681582017448987,1.7717197346600333,959174.88,4,True
pubmed_gcnii16,trained,16,16,1,256,32,window_cost_cluster,617,25992,10228,3268,830259,819315,10944,94428,327152,0,0,0,913743,5047552,4413632,4075136,3893248,3893248,mosaic_delta,0.8820961965111727,955679.5680000001,969843.768,993450.768,1011062.888,1.3204091018089024,1.3011250282117603,1.2702068795421173,1.2480806238434496,4.356135044690134,2.613070625698715,1.6834362689032916,968581.88,7,True
pubmed_gcnii16,trained,4,4,1,64,64,window_cost_cluster,309,8235,11325,216,524326,491035,33291,292087,724688,0,0,0,783122,5047552,3968128,3946880,3433408,3433408,mosaic_delta,0.8652462823779878,873657.468,917470.518,990492.268,1062511.888,1.4443738492715545,1.3753989640460578,1.2740008587325993,1.1876460058957947,2.43348084646013,1.8699703617192078,1.5694314365240494,916208.63,1,True
